AAI;Special Restaurants, Sport and Leisure;;;Café Afro;Man bekommt dort gutes Essen, Getränke, Schachbretter und ausländische Zeitschriften;Türkenstraße;3;;;1090;Wien;Österreich;;;Täglich 8:00 - 24:00;;;http://www.cafeafro.at/; 004369918175144;;Special Restaurants, Sport and Leisure;Café Afro;Great food and drink, chess, and magazines from all over the world;;کافی شاپ آفرو ;غذاها، و نوشیدنی های عالی، بازی شطرنج و مجلات از سراسر جهان;;مقهى Afro;الكثير من الضيافة , شطرنج ومجلاّت من كافة أنحاء العالم ;;Café Afro;Pour bien manger, boire un coup, jouer aux échecs et lire la presse internationale;https://www.facebook.com/CafeAfro/?fref=ts
HWERK/NBSZ8;Community and Leisure;;Free;Café Globus;Das Nachbarschaftszentrum 8 ist jeden Dienstag von 15.00-16.00 Uhr Treffpunkt für alle Neuen Nachbarn in Wien! Für Menschen mit Interesse an neuen Kulturen;Florianigasse;24;;;1080;Wien;Österreich;;;Di: 15:00 - 16:00;;nz8@wiener.hilfswerk.at;http://www.nachbarschaftszentren.at/nz8/zentrum/;004314026875;;;Café Globus;Every Tuesday from 15:00 - 16:00, the Nachbarschaftszentrum 8 (Community Centre 8) is the meeting point for all new neighbours in Vienna! For people interested in new cultures;;Café Globus;;;كافي Café Globus;كل يوم ثلاثاء من 15:00 حتي 16:00، (المركز الاجتماعي 8) هو نقطة التقاء لجميع الجيران الجدد في فيينا! للمهتمين في ثقافات جديدة;;Café Globus;Le Nachbarschaftszentrum 8 (maison de quartier) est ouvert chaque mardi de 15h à 16h. Lieu de rencontre pour les nouveaux voisins à Vienne! Pour les personnes curieuses et ouvertes aux autres cultures ;
IFACE;Education Advice, Counselling, Language Learning;;Free;Interface Wien;Interface fördert die gesamtgesellschaftliche Integration von Kindern, Jugendlichen und Erwachsenen mit Migrationshintergrund;Paulanergasse;3;1;;1040;Wien;Österreich;;;"Mo - Do: 9:00 - 17:00
Fr: 9:00 - 14:00";;info@interface-wien.at;http://www.interface-wien.at/ ;0043152450150;;;Interface Wien;Interface promotes integration of the whole community - children, young people and adults - with migrational backgrounds;;Interface Wien;;;Interface Wien;يعزز التكامل في المجتمع كله - الأطفال والشباب والكبار - من ذوي الخلفيات المهاجرة;;Interface Vienne;Interface encourage l'intégration sociale des enfants, des jeunes et des adultes d'origine immigrée.;
IFACE;Education Advice, Counselling, Language Learning;;Free, Women;"Frauen College
";Das Frauen College bietet bildungsbenachteiligten Frauen mit wenig oder gar keiner Schulbildung eine Basisallgemeinbildung und dem Erwerb von Deutschkenntnissen. ;Paulanergasse;3;1;;1040;Wien;Österreich;;;;"Anmeldung und Information: Mo - Do: 9:00 - 17:00
Fr: 9:00 - 14:00";b.bashir@interface-wien.at, u.kovankaya@interface-wien.at;http://www.interface-wien.at/3/31-eltern-und-kinder-eki;00431524501512;Bettina Bashir, Ümran Kovankaya;;"Frauen College
";The Frauen College (Women's College) offers educationally disadvantaged women, with little or no previous education, basic general education and German language skills;;کالج زنان;;;Frauen College;(كلية البنات) تقدم للنساء المحرومات من التعليم، مع قليل أو بدون التعليم السابق، التعليم العام الأساسي ومهارات اللغة الألمانية;;Collège de femmes;Le collège des femmes offre aux femmes n'ayant peu ou pas bénéficié d'un apprentissage scolaire une formation de base et l'acquisition de connaissances en allemand ;
IFACE;Education Advice, Counselling, Language Learning;;Free, Women;Mama lernt Deutsch;Mama lernt Deutsch ist ein Basisbildungs-Angebot für Frauen mit nichtdeutscher Muttersprache, deren Kinder in Wien die Schule oder den Kindergarten besuchen.;Paulanergasse;3;1;;1040;Wien;Österreich;;;;"Anmeldung und Information: Mo - Do: 9:00 - 17:00
Fr: 9:00 - 14:00";e.grimus-boehm@interface-wien.at;http://www.interface-wien.at/3/31-eltern-und-kinder-eki;00431524501516;Elisabeth Grimus-Böhm;;Mama lernt Deutsch;Mama lernt Deutsch (Mama learns German) is a basic education course for women who are not native German speakers, whose children attend school or kindergarten in Vienna;;مامان آلمانی یاد میگیره;;;ماما تتعلم الألمانية;هي دورة التعليم الأساسي بالنسبة للنساء الذين هم غير متحدثين الألمانية ، الذين الأطفال يذهبون إلى المدرسة أو الروضة في فيينا;;Maman apprend l'allemand;Offre éducative pour les femmes dont l'allemand n'est pas la langue maternelle et dont les enfants sont scolarisés à Vienne. ;
IFACE;Education Advice, Counselling, Language Learning;;Free;"Abteilung Eltern und Kinder
";Die Abteilung Eltern und Kinder fördert Frauen, Eltern und Kinder von 6 bis 14 Jahren mit Migrationshintergrund durch Sprachkurse, Bildungsveranstaltungen und Lernhilfe für Wiener Schulkinder. ;Paulanergasse;3;1;2;1040;Wien;Österreich;;;"Mo - Do: 8:00 - 16:00
Fr: 8:00 - 14:00";;eki@interface-wien.at;http://www.interface-wien.at/ ;00431524501510;;;Parents and Children Department;The parents and children department encourages women, parents and children from 6 to 14 years with a migrational background through courses and training events, as well as learning aid for schoolchildren in Vienna;;بخش والدین و کودکان;;;الآباء وقسم الأطفال;تشجع قسم الآباء والأمهات والأطفال النساء، والآباء والأطفال من 6 إلى 14 سنوات مع خلفية مهاجرة من خلال الدورات والأنشطة التدريبية، وكذلك المساعدات التعليمية لتلاميذ المدارس في فيينا;;Département parents et enfants;Le département parents et enfants soutient les femmes, les parents et les enfants entre 6 et 14 ans d'origine immigrée en offrant des cours de langue, des évènements éducatifs et de l'aide à l'apprentissage pour les écoliers viennois. ;
IFACE;Education Advice, Counselling;;Free;Bildungsveranstaltungen für Eltern;Das Projekt bietet kostenlose (muttersprachliche) Informationsveranstaltungen zu integrationsrelevanten Bildungs- und Erziehungsthemen für zugewanderte Eltern mit Kindergarten- und Schulkindern an;Paulanergasse;3;1;;1040;Wien;Österreich;;;;;e.danaci-batur@interface-wien.at;http://www.interface-wien.at/3/31-eltern-und-kinder-eki;00431524501517;Emine Danaci-Batu;;Education Events for Parents;The project provides free information events (in your mother tongue) on integration-relevant education and parenting topics for migrant parents with kindergarten and school children;;جلسه آموزشی ویژه والدین;;;مناسبات التعليم للآباء;ويوفر المشروع أحداث معلومات مجانية (في لغتك الأم) على التعليم والأبوة والأمومة موضوعات التكامل ذات الصلة للآباء المهاجرين مع رياض الأطفال والمدارس الأطفال;;Manifestation éducative pour parents;Sessions d'informations gratuites sur les questions d'intégration et d'éducation pour les parents immigrés ayant des enfants à l'école ou en école maternelle. ;
IFACE;Language Learning;;11-17 years;Sowieso Mehr!;Das Angebot ist für alle Wiener Kinder von 11 bis 14 Jahren, die ihr Deutsch verbessern möchten. In den Kursen werden die Kinder auch bei den Hausaufgaben und in anderen Fächern unterstützt.;Paulanergasse;3;1;;1040;Wien;Österreich;;;;Für Kinder von 11 bis 14 Jahren. Anmeldung nach telefonischer Vereinbarung. Zur Anmeldung bitte mitnehmen: Meldezettel, Kursbeitrag (48 Euro), Jahreszeugnis von der Schule (falls vorhanden), Stundenplan (falls schon vorhanden).;a.dimova@interface-wien.at, g.arath@interface-wien.at;http://www.interface-wien.at/3/31-eltern-und-kinder-eki;00431524501522;Ana Dimova, Göksin Arath;;Sowieso Mehr!;The offer is for all children in Vienna from 11 to 14 years who want to improve their German. In the courses the children are also supported with homework and other subjects;;Sowieso Mehr!;;;Sowieso Mehr!;هذا العرض لجميع الأطفال في فيينا من 11 إلى 14 سنة، والذين يرغبون في تحسين الألمانية الخاصة بهم. في دورات معتمدة الأطفال أيضا مع الواجبات المنزلية وغيرها من المواضيع;;Sowieso Mehr!;Pour tous les enfants viennois entre 7 et 14 ans qui veulent approfondir et améliorer leurs connaissances en allemand. Soutien scolaire et aide aux devoirs inclus;
IFACE;Language Learning;;6-10 years, 11-17 years;Sowieso Mehr während den Schulferien;Das Angebot ist für alle Wiener Kinder von 7 bis 14 Jahren, die ihr Deutsch verbessern möchten. Auf Wunsch ganztätig in Kombination mit einem Sport- oder Freizeitprogramm am Nachmittag.;Paulanergasse;3;1;;1040;Wien;Österreich;;;;Für Kinder von 7 bis 14 Jahren. Anmeldung erforderlich.;a.dimova@interface-wien.at, g.arath@interface-wien.at;http://www.interface-wien.at/3/31-eltern-und-kinder-eki;00431524501522;Ana Dimova, Göksin Arath;;Sowieso Mehr during School Holidays;The offer is for all children in Vienna from 7 to 14 years who want to improve their German. On request, the programme can last for the whole day and can be combined with a sport or leisure programme in the afternoon;;Sowieso Mehr در تعطیلات ;;;Sowieso Mehr  خلال العطل المدرسية ;هذا العرض لجميع الأطفال في فيينا من 7 إلى 14 سنة الذين يرغبون في تحسين الألمانية الخاصة بهم. بناء على طلبها، ليوم كامل، وبالاشتراك مع برنامج الرياضة أو الترفيه في فترة ما بعد الظهر;;Sowieso Mehr pendant les vacances;Pour tous les enfants viennois entre 7 et 14 ans qui veulent approfondir et améliorer leurs connaissances en allemand. Possibilité d'une prise en charge à plein temps, combiné à un programme sportif ou récréatif l'après-midi;
IFACE;Counselling, Refugee/ Migration Counselling, Financial Counselling, Work Advice, Accommodation Support;;Asylum, Subsidiary Protection;Startbegleitung für Asylberechtigte;Die Startbegleitung bietet anerkannten Flüchtlingen - asylberechtigten und subsidiär schutzberechtigten Personen eine zeitlich befristete Integrationsbegleitung von maximal zwei Jahren;Paulanergasse;3;1;3;1040;Wien;Österreich;;;"Mo - Do: 9:00 - 15:00
Fr: 9:00 - 12:00";Telefonische Terminvereinbarung;sfa@interface-wien.a;http://www.interface-wien.at/4-asylberechtigte/42-startbegleitung-sfa;00431524501551;;;New Start Support for those granted Asylum;The New Start Support provides recognised refugees - those entitled to asylum or subsidiary protection -  time-limited integration support for a maximum of two years;;همراهی با اشخاص واجد شرایط پناهندگی;;;دعم البدء حياة جديدة لمن منح اللجوء;يوفر الدعم لبداية جديدة اللاجئين المعترف بهم - أولئك الذين يحق لهم اللجوء أو الحماية الفرعية - دعم التكامل محدود المدة لمدة أقصاها عامين;;Aide à l'installation pour les bénéficiaires du droit d'asile;L'aide à l'installation offre aux personnes bénéficiaires du droit d'asile et de la protection subsidiaire un accompagnement temporaire à l'intégraton sur une durée maximale de deux ans ;
IFACE;Counselling, Refugee/ Migration Counselling, Financial Counselling, Work Advice, Accommodation Support;;"Asylum, Subsidiary Protection, German, English, French, Arabic, Farsi
";Startbegleitung für Asylberechtigte;Wir beraten bei Fragen zur Existenzsicherung, der Suche nach einer Wohnung, einem Deutschkurs, einem geeigneten Arbeitsplatz, einer Aus- und Weiterbildung und Schul- oder Kindergartenplätzen;Paulanergasse;3;1;3;1040;Wien;Österreich;;;"Mo, Di: 9:00 - 15:00
Mi: 13:00 - 15:00
Fr: 9:00 - 12:00";Telefonische Terminvereinbarung, Beratungszeiten OHNE Termin für ERSTBERATUNGEN: Do: 09:00 - 11:00;sfa@interface-wien.a;http://www.interface-wien.at/4-asylberechtigte/42-startbegleitung-sfa;00431524501551;;;New Start Support for those granted Asylum;We advise on matters such as your livelihood, looking for an apartment, a German language course, a suitable job, training opportunities and school or kindergarten places;;همراهی با اشخاص واجد شرایط پناهندگی;;;دعم البدء حياة جديدة لمن منح اللجوء;نحن نقددم المشورة بشأن المسائل مثل رزقك،والبحث عن شقة، دورة في اللغة الألمانية، وظيفة مناسبة وفرص التدريب والمدارس أو رياض الأطفال الأماكن;;Aide à l'installation pour les bénéficiaires du droit d'asile;Assistance et conseil sur les moyens de subsistance, la recherche de logement, de cours d'allemand, la recherche d'un emploi approprié, d'une formation, d'une école et d'une l'école maternelle;
IFACE;Language Learning;;Free, 11-17 years, 18-26 years;Jugendbildungswerkstatt - Basiskurs Deutsch;Basiskurse Deutsch als Zweitsprache für neuzugewanderte Jugendliche im Alter  von 15 bis unter 21 Jahren;Favoritenstraße;8;1B;1;1040;Wien;Österreich;;;;"Persönliche Anmeldung: Di: 17:00 -  20:00, Fr: 12:00 - 15:00   Zur Anmeldung sind mitzubringen: Meldezettel, Aufenthaltstitel, E-Card.
Für Jugendliche im Alter von 15 bis 21 Jahren.";jbw@interface-wien.at;http://www.interface-wien.at/view/content/2-jugend;00431524501521;;;Jugendbildungswerkstatt - Basic German Course;German as a second language' basic course for newly arrived young migrants between the ages of 15 and 21;;ورکشاپ زبان ویژه نوجوانان، کلاس اولیه آموزش زبان آلمانی;;;ورشة عمل لتعليم الشباب - دورة الألمانية الأساسي; دورة الألمانيةالأساسي لغة ثانية للمهاجرين الشباب الذين وصلوا حديثا الذين تتراوح أعمارهم بين 15 و 21;;Jugendbildungswerkstatt - Cours de base pour l'allemand;Cours d'allemand pour débutants pour les jeunes  de 15 à 21 ans arrivés récemment à Vienne;
IFACE;Language Learning;;Free, 11-17 years, 18-26 years;Jugendbildungswerkstatt - B1 Kurse Deutsch;B1-Kurse für SchülerInnen im Alter von 15 bis unter 21 Jahren;Favoritenstraße;8;1B;1;1040;Wien;Österreich;;;;"Persönliche Anmeldung: Fr: 12:00 - 15:00   Zur Anmeldung sind mitzubringen: Meldezettel, Aufenthaltstitel, E-Card.
Für Jugendliche im Alter von 15 bis unter 21 Jahren.";jbw@interface-wien.at;http://www.interface-wien.at/view/content/2-jugend;00431524501521;;;Jugendbildungswerkstatt - B1 Course German;B1 course for school children between the ages of 15 and 21;;ورکشاپ زبان ویژه نوجوانان، کلاس آموزش زبان آلمانیB2;;;ورشة عمل لتعليم الشباب - B1 دورة الألمانية;دورة B1 لأطفال المدارس الذين تتراوح أعمارهم بين 15 و 21;;Jugendbildungswerkstatt - Cours d'allemand niveau B1;Cours d'allemand de niveau B1 pour les étudiants entre 15 et 21 ans. ;
IFACE;Work Advice, Language Learning;;Free, Asylum, Subsidiary Protection;Sprache und Integration in den Arbeitsmarkt;Bietet zugewanderten Jugendlichen und asyl- und subsidiär schutzberechtigten Männern sprachliche Förderung und Bildungs- und Berufsberatung, um am österreichischen Arbeitsmarkt teilhaben zu können.;Knöllgasse;15;;;1100;Wien;Österreich;;;Mo-Fr: 8:00 - 16:00;Nur mit Anmeldung!;s.pfeffer@interface-wien.at;http://www.interface-wien.at/5-sprache-und-arbeit/71-sprache-und-integration-in-den-arbeitsmarkt;004369915551057;Susanne Pfeffer;;Language and Integration in the Job Market;Provides migrant youths and men with asylum or subsidiary protection with linguistic support and guidance in order to participate in the Austrian labor market;;زبان و همزیستی در بازار کار;;;اللغة والاندماج في سوق العمل;تقدم الشباب المهاجرين والرجال مع اللجوء أو الحماية الفرعية الدعم اللغوي والتوجيه من أجل المشاركة في سوق العمل النمساوي;;Langue et intégration dans le marché du travail;Offre aux jeunes immigrés bénéficiaires du droit d'asile ou du droit de protection un soutien linguistique et des consultations sur les possibilités de formation, afin de pouvoir entrer sur le marché du travail. ;
IFACE;Work Advice, Language Learning;;11-17 years, 18-26 years, Asylum, Subsidiary Protection;Jugend College;Basisbildungskurse für zugewanderte Jugendliche im Alter von 15 bis unter 21 Jahren mit A2 Sprachniveau und freiem Zugang zum Arbeitsmarkt. Bildungs- und Berufsorientierungstraining, EDV - Training;Knöllgasse;15;;;1100;Wien;Österreich;;;Mo - Fr: 9:00 - 13:00, 13:30 - 15:45;Nur mit Anmeldung: Mo: 14:00 - 16:00;;http://www.interface-wien.at/5-sprache-und-arbeit/71-sprache-und-integration-in-den-arbeitsmarkt;004369915551058;;;Jugend College;Basic training courses for young migrants aged 15 to 21 years with A2 language level and free access to the labour market. Education and career orientation training, EDP - Training;;کالج نوجوانان;;;كلية الشباب;الدورات التدريبية الأساسية للمهاجرين الشباب الذين تتراوح أعمارهم بين 15 إلى 21 عاما مع مستوى اللغة A2 وحرية الوصول إلى سوق العمل. التعليم والتدريب التوجيه المهني، EDP - تدريب;;Collège pour jeunes;Enseignement de base pour les jeunes immigrés entre 15 et 21 ans, ayant atteint le niveau A2 en allemand et ayant accès au marché du travail. Cours d'orientation pour l'emploi et la formation, cours d'informatique ;
IFACE;Work Advice, Language Learning;;Asylum, Subsidiary Protection;Männer College;"Das Projekt Männer College bietet Alphabetisierungskurse bis A1 mit Bildungs- und Berufsorientierung für asylberechtigte und subsidiär schutzberechtigte Männer zwischen 25 und 50 Jahren an
";Davidgasse;94;;;1100;Wien;Österreich;;;Mo - Fr: 8:30 - 10:30, 10:30 - 12:30, 14:00 - 16:00;Anmeldung über das AMS!;s.pfeffer@interface-wien.at;http://www.interface-wien.at/5-sprache-und-arbeit/71-sprache-und-integration-in-den-arbeitsmarkt;004369915551057;Susanne Pfeffer;;Männer College;The project Männer College (Mens College) offers literacy classes up to A1 with educational and vocational guidance for men who have been granted asylum or subsidiary protection between 25 and 50 years of age;;کالج مردان;;;كلية الرجال;المشروع (رجل كلية) يقدم فصول محو الأمية تصل إلى A1 مع التوجيه التربوي والمهني للرجال الذين منحوا حق اللجوء أو الحماية الفرعية بين 25 و 50 سنة من العمر;;Collège pour hommes;Cours d'alphabétisation de niveau A1 (débutant) avec aide à l'orientation en matière de formation et d'emploi pour les hommes entre 25 et 50 ans bénéficiant d'une protection. ;
IGH;Accommodation Support, Temporary Accommodation, Counselling, Education Advice, Refugee/ Migration Counselling, Trauma Therapy and Psychotherapy without Ecard,  Sport and Leisure, Language Learning;;;Beratung in verschiedenen Bereichen;Das Integrationshaus unterstützt Asylsuchende und Flüchtlinge mit Unterkunft und intensiver Betreuung, rechtlicher und psychosozialer Beratung, sozialpädagogischer Arbeit und bei der Ausbildung;Engerthstraße;163;;;1020;Wien;Österreich;;;;;info@integrationshaus.at;http://www.integrationshaus.at ;004312123520;;;Various Counselling Opportunities;The Integrationshaus (Integration House) supports asylum seekers and refugees with accommodation and intensive care, legal and psychosocial counselling, social educational work and with training opportunities;;مشاوره در زمینه های مختلف;مشاوره روحی روانی واجتماعی و کلاس های آلمانی برای پناهندگان جوان;;فرص الاستشارات المختلفة;التشاور والتعليم ( دورات تعلم اللغة الألمانية والتعليم الأساسي للشباب ) والرعاية النفسية والاجتماعية وتقدم للاجئين .;;Assistance et consultations diverses;La maison d'intégration aide les demandeurs d'asile et les réfugiés en proposant hébergement et soins intensifs, conseils juridiques et psychologiques, travail socioéducatif et soutien à la formation  ;
IKG;Cultural Associations and Other Places of Worship;;;Synagogen;Liste jüdischer Gebetshäuser in Wien;;;;;;;;;;;;;http://www.ikg-wien.at/?page_id=787 ;;;;Synagogues;List of Jewish prayer houses in Vienna;;عبادتگاههای یهودی;لیست محلهای عبادتی یهودی در وین;;الكنيس معبد اليهود;قائمة البيوت الصلاة في فيينا اليهودية;;Synagogues;Liste des lieux de prière juifs à Vienne.;
IRN;Media;;Farsi, Iran;irani.at;Persisch-österreichische Plattform mit Informationen und Nachrichten ;;;;;;;;;;;;info@irani.at;http://www.irani.at/index.php;;;;irani.at;Austrian-Persian platform with information and news;;irani.at;پلاتفرم اتریش ایرانی با اطلاعات و اخبار;;irani.at;منصة النمساوية الفارسي مع المعلومات والأخبار;;irani.at;Plateforme en ligne d'informations et d'actualités austro-iranienne;https://www.facebook.com/www.irani.at/
JUV;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years;Verein Juvivo;Aufsuchende Jugendsozialarbeit in mehreren Wiener Bezirken;Ottakringer Straße;54;;;1170;Wien;Österreich;;;;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ; juvivo@juvivo.at;http://www.juvivo.at/ ;004315058062;;;Verein Juvivo;Outreach social work programme for young people in various Viennese districts;;Verein Juvivo;کمک رسانی اجتماعی برای جوانان در مکان هایی مختلف در وین;;Verein Juvivo;برامج العمل الاجتماعي التوعية للشباب في مختلف مناطق فيينا;;Association Juvivo;Travail social avec des jeunes dans plusieurs quartiers de Vienne;
JUV/JUV15;Counselling;;6-10 years, 11-17 years, 18-26 years, Free;Beratung ;Beratung ;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2009;Mo: 13:00 - 15:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Counselling;Counselling;;مشاوره;مشاوره;;الاستشارات;الاستشارات;;Assistance / Consultation;Assistance / Consultation;
JUV/JUV15;Counselling;;6-10 years, 11-17 years, 18-26 years, Free;Beratung ;Beratung ;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2010;Do: 12:00 - 15:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Counselling;Counselling;;مشاوره;مشاوره;;الاستشارات;الاستشارات;;Assistance / Consultation;Assistance / Consultation;
JUV/JUV15;Counselling;;6-10 years, 11-17 years, 18-26 years, Free;Beratung ;Beratung ;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2011;Fr: 13:00 - 15:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Counselling;Counselling;;مشاوره;مشاوره;;الاستشارات;الاستشارات;;Assistance / Consultation;Assistance / Consultation;
JUV/JUV15;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years, Free;Sport und Freizeitaktivitäten im Reithofferpark;Sport und Freizeitaktivitäten im Reithofferpark;Reithofferpark;;;;1150;Wien;Österreich;11.04.2016;14.10.2012;Mo: 16:00 - 19:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Sport and Leisure Activities in Reithoffer Park;Sport and leisure activities in Reithoffer Park;;ورزش و فعالیتهای ویژه اوقات فراغت در  Reithofferpark;;;رياضة وترفيه في حديقة Reithoffer ;رياضة وترفيه في حديقة Reithoffer;;Activités de sport et de loisirs au Reithoffpark;Activités de sport et de loisirs au Reithoffpark;
JUV/JUV15;Sport and Leisure;;11-17 years, 18-26 years, Free;Creative Space;Creative Space;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2013;Mo: 19:00 - 21:30;Für Jugendliche zwischen 14 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Creative Space;Creative Space;;فضای خلاق;فضای خلاق;;فضاء إبداعي;فضاء إبداعي;;Espace créatif;Espace créatif;
JUV/JUV15;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years, Free;Sport und Freizeitaktivitäten im Vogelweidpark;Sport und Freizeitaktivitäten im Vogelweidpark;Vogelweidpark;;;;1160;Wien;Österreich;11.04.2016;14.10.2014;Di: 16:00 - 19:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Sport and Leisure Activities in Vogelweid Park;Sport and leisure activities in Vogelweid Park;;ورزش و فعالیتهای ویژه اوقات فراغت در Vogelweidpark;;;رياضة وترفيه في حديقة Vogelweid;رياضة وترفيه في حديقة Vogelweid;;Activités de sport et de loisirs au Vogelweidpark;Activités de sport et de loisirs au Vogelweidpark;
JUV/JUV15;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years, Free;Sport und Freizeitaktivitäten im Wieningerpark;Sport und Freizeitaktivitäten im Wieningerpark;Wienigerpark;;;;1150;Wien;Österreich;11.04.2016;14.10.2015;Mi: 16:00 - 19:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Sport and Leisure Activities in Wieninger Park;Sport and leisure activities in Wieninger Park;;ورزش و فعالیتهای ویژه اوقات فراغت در Wieningerpark;;;رياضة وترفيه في حديقة WIENINGER;رياضة وترفيه في حديقة WIENINGER;;Activités de sport et de loisirs au Wieningerpark;Activités de sport et de loisirs au Wieningerpark;
JUV/JUV15;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years, Free;Sport und Freizeitaktivitäten im Rohrauerpark;Sport und Freizeitaktivitäten im Rohrauerpark;Rohrauerpark;;;;1150;Wien;Österreich;11.04.2016;14.10.2016;Do: 16:00 - 19:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Sport and Leisure Activities in Rohrauer Park;Sport and leisure activities in Rohrauer Park;;ورزش و فعالیتهای ویژه اوقات فراغت در Rohrauerpark;;;الأنشطة الرياضية والترفيهية في حديقة Rohrauer;الأنشطة الرياضية والترفيهية في حديقة Rohrauer;;Activités de sport et de loisirs au Rohrauerpark;Activités de sport et de loisirs au Rohrauerpark;
JUV/JUV15;Sport and Leisure;;6-10 years, 11-17 years, 18-26 years, Free;Sport und Freizeitaktivitäten im Forschneritschpark;Sport und Freizeitaktivitäten im Forschneritschpark;Forschneritschpark;;;;1150;Wien;Österreich;11.04.2016;14.10.2016;Fr: 16:00 - 19:00;Für Kinder und Jugendliche zwischen 6 und 21 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Sport and Leisure Activities in Forschneritsch Park;Sport and leisure activities in Forschneritsch Park;;ورزش و فعالیتهای ویژه اوقات فراغت در Forschneritschpark;;; Forschner Kitsch رياضة وترفيه في حديقة ; Forschner Kitsch رياضة وترفيه في حديقة ;;Activités de sport et de loisirs au Forschneritschpark;Activités de sport et de loisirs au Forschneritschpark;
JUV/JUV15;Sport and Leisure;;6-10 years, Free;Circus Luftikus;Ein zirkuspädagogisches Angebot, bei dem Jugendliche und Kinder Zirkuskünste ausprobieren können. Spielerische Vermittlung von Akrobatik, Clownerie, Diabolospielen, Einradfahren und Jonglieren;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2016;Di: 16:00 - 17:15;Anmeldung: Für Kinder zwischen 6 und 9 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Circus Luftikus;A circus-based educational program where young people and children can try out circus skills. Acrobatics, clowning, diabolo, unicycling and juggling are taught in a playful way;;Circus Luftikus سیرک;;;سيرك Luftikus;برنامج تعليمي قائم على السيرك حيث الشباب والأطفال يمكن أن يجربوا مهارات السيرك. يتم تدريس الألعاب البهلوانية;;Cirque Luftikus;Offre pédagogique où les enfants et adolescents peuvent s'essayer au arts du cirque comme l'acrobatie, le clown, le monocycle ou le jonglage;
JUV/JUV15;Sport and Leisure;;11-17 years, 18-26 years, Free;Circus Luftikus;Ein zirkuspädagogisches Angebot, bei dem Jugendliche und Kinder Zirkuskünste ausprobieren können. Spielerische Vermittlung von Akrobatik, Clownerie, Diabolospielen, Einradfahren und Jonglieren;Huglgasse;14;;1-6;1150;Wien;Österreich;11.04.2016;14.10.2016;Di: 17:25 - 18:55;Wenn du dich für einen der Kurse interessierst, so schicke uns deine Daten (Vor- und Nachname, Geburtsdatum, Telefonnummer) per Mail an circus.luftikus@juvivo.at um dich in die KursinteressentInnen-Liste eintragen zu lassen. Für Kinder und Jugendliche zwischen 10 und 13 Jahren. ;15@juvivo.at;http://juvivo.at/juvivo15/;004319846211, 00436605884815;;;Circus Luftikus;A circus-based educational program where young people and children can try out circus skills. Acrobatics, clowning, diabolo, unicycling and juggling are taught in a playful way;;Circus Luftikus سیرک;;;سيرك Luftikus;برنامج تعليمي قائم على السيرك حيث الشباب والأطفال يمكن أن يجربوا مهارات السيرك. يتم تدريس الألعاب البهلوانية;;Cirque Luftikus;Offre pédagogique où les enfants et adolescents peuvent s'essayer au arts du cirque comme l'acrobatie, le clown, le monocycle ou le jonglage;
